      Time        Ns        Nh        Nq        Tw
       924       761         9       152       466
       925       762         9       152       466
       926       763         9       153       467
       927       764         9       153       467
       928       764         9       154       468
       929       765         9       154       468
       930       765         9       155       469
       931       766         9       155       469
       932       766         9       156       470
       933       767         9       156       470
       934       767         9       157       471
       935       768         9       157       471
       936       768         9       158       472
       937       769         9       158       472
       938       769         9       158       473
       939       770         9       158       473
       940       771         9       158       474
       941       772         9       158       474
       942       773         9       158       475
       943       774         9       158       475
       944       775         9       158       476
       945       776         9       158       476
       946       777         9       158       477
       947       778         9       158       477
       948       779         9       158       478
       949       780         9       158       478
       950       781         9       158       479
       951       782         9       158       479
       952       783         9       158       480
       953       784         9       158       480
       954       785         9       158       481
       955       786         9       158       481
       956       787         9       158       482
       957       788         9       158       482
       958       789         9       159       483
       959       790         9       159       483
       960       790         9       159       484
       961       791         9       159       484
       962       792         9       160       485
       963       793         9       160       485
       964       793         9       160       486
       965       794         9       160       486
       966       795         9       160       487
       967       796         9       160       487
       968       797         9       161       488
       969       798         9       161       488
       970       798         9       161       489
       971       799         9       161       489
       972       800         9       162       490
       973       801         9       162       490
       974       801         9       163       491
       975       802         9       163       491
       976       802         9       163       492
       977       803         9       163       492
       978       804         9       163       493
       979       805         9       163       493
       980       806         9       163       494
       981       807         9       163       494
       982       808         9       164       495
       983       809         9       164       495
       984       809         9       164       496
       985       810         9       164       496
       986       811         9       164       497
       987       812         9       164       497
       988       813         9       164       498
       989       814         9       164       498
       990       815         9       165       499
       991       816         9       165       499
       992       816         9       166       500
       993       817         9       166       500
       994       817         9       167       501
       995       818         9       167       501
       996       818         9       168       502
       997       819         9       168       502
       998       819         9       168       503
       999       820         9       168       503
      1000       821         9       168       504
      1001       822         9       168       504
      1002       823         9       169       505
      1003       824         9       169       505
      1004       824         9       169       506
      1005       825         9       169       506
      1006       826         9       169       507
      1007       827         9       169       507
      1008       828         9       169       508
      1009       829         9       169       508
